ID,Index,Region,SalesRep,Month,CustomerRating,Total_Profit_original,CustomerSegment,SalesTargetAchieved,Product,Profit,Sales,Discount%
347,87,South,Alice,Jan,2,124,Residential,No,Fridge,9.5,19,2
348,87,South,Alice,Jan,2,124,Residential,No,Television,4.5,18,4
349,88,North,Eve,Feb,3,109.6,Commercial,No,Computer,52.8,176,11
350,88,North,Eve,Feb,3,109.6,Commercial,No,AirConditioner,8.8,22,3
351,88,North,Eve,Feb,3,109.6,Commercial,No,Fridge,31.5,63,6
352,88,North,Eve,Feb,3,109.6,Commercial,No,Television,19.5,78,14
353,89,West,Bob,Feb,3,13.45,Commercial,Yes,Computer,59.1,197,23
354,89,West,Bob,Feb,3,13.45,Commercial,Yes,AirConditioner,9.6,24,16
355,89,West,Bob,Feb,3,13.45,Commercial,Yes,Fridge,6,12,0
356,89,West,Bob,Feb,3,13.45,Commercial,Yes,Television,4.75,19,3
357,90,South,Alice,Jan,3,157.6,Commercial,Yes,Computer,53.4,178,3
358,90,South,Alice,Jan,3,157.6,Commercial,Yes,AirConditioner,7.2,18,5
359,90,South,Alice,Jan,3,157.6,Commercial,Yes,Fridge,16.5,33,4
360,90,South,Alice,Jan,3,157.6,Commercial,Yes,Television,19.5,78,0
361,91,West,Charlie,Mar,2,100.95,Commercial,Yes,Computer,12.6,42,3
362,91,West,Charlie,Mar,2,100.95,Commercial,Yes,AirConditioner,30.4,76,6
363,91,West,Charlie,Mar,2,100.95,Commercial,Yes,Fridge,31,62,0
364,91,West,Charlie,Mar,2,100.95,Commercial,Yes,Television,10,40,8
365,92,West,Diana,Jan,2,112.05,Residential,No,Computer,31.8,106,17
366,92,West,Diana,Jan,2,112.05,Residential,No,AirConditioner,14,35,19
367,92,West,Diana,Jan,2,112.05,Residential,No,Fridge,36,72,3
368,92,West,Diana,Jan,2,112.05,Residential,No,Television,4.25,17,12
369,93,South,Alice,Jan,4,3.3,Residential,No,Computer,36,120,15
370,93,South,Alice,Jan,4,3.3,Residential,No,AirConditioner,24.8,62,5
371,93,South,Alice,Jan,4,3.3,Residential,No,Fridge,9.5,19,0
372,93,South,Alice,Jan,4,3.3,Residential,No,Television,15,60,8
373,94,South,Bob,Feb,4,196.45,Commercial,No,Computer,7.5,25,13
374,94,South,Bob,Feb,4,196.45,Commercial,No,AirConditioner,43.2,108,8
375,94,South,Bob,Feb,4,196.45,Commercial,No,Fridge,26,52,12
376,94,South,Bob,Feb,4,196.45,Commercial,No,Television,24.75,99,12
377,95,South,Charlie,Feb,4,28.15,Residential,Yes,Computer,9.6,32,16
378,95,South,Charlie,Feb,4,28.15,Residential,Yes,AirConditioner,52.8,132,19
379,95,South,Charlie,Feb,4,28.15,Residential,Yes,Fridge,19.5,39,13
380,95,South,Charlie,Feb,4,28.15,Residential,Yes,Television,23.25,93,4
381,96,South,Bob,Feb,1,90.3,Residential,Yes,Computer,43.2,144,16
382,96,South,Bob,Feb,1,90.3,Residential,Yes,AirConditioner,11.6,29,3
383,96,South,Bob,Feb,1,90.3,Residential,Yes,Fridge,42,84,14
384,96,South,Bob,Feb,1,90.3,Residential,Yes,Television,10.5,42,13
385,97,South,Bob,Feb,1,137.95,Residential,Yes,Computer,10.5,35,2
386,97,South,Bob,Feb,1,137.95,Residential,Yes,AirConditioner,9.2,23,4
387,97,South,Bob,Feb,1,137.95,Residential,Yes,Fridge,32,64,16
388,97,South,Bob,Feb,1,137.95,Residential,Yes,Television,20.25,81,10
389,98,West,Charlie,Mar,4,151.25,Residential,Yes,Computer,31.5,105,5
390,98,West,Charlie,Mar,4,151.25,Residential,Yes,AirConditioner,56,140,18
391,98,West,Charlie,Mar,4,151.25,Residential,Yes,Fridge,46,92,11
392,98,West,Charlie,Mar,4,151.25,Residential,Yes,Television,26.75,107,8
393,99,South,Bob,Mar,4,149.1,Residential,Yes,Computer,6.3,21,22
394,99,South,Bob,Mar,4,149.1,Residential,Yes,AirConditioner,2.8,7,9
395,99,South,Bob,Mar,4,149.1,Residential,Yes,Fridge,41,82,6
396,99,South,Bob,Mar,4,149.1,Residential,Yes,Television,18,72,14
397,100,North,Charlie,Mar,1,179.55,Corporate,Yes,Computer,24.3,81,12
398,100,North,Charlie,Mar,1,179.55,Corporate,Yes,AirConditioner,36,90,17
399,100,North,Charlie,Mar,1,179.55,Corporate,Yes,Fridge,37,74,18
400,100,North,Charlie,Mar,1,179.55,Corporate,Yes,Television,16.25,65,9
401,101,East,Alice,Feb,2,218.45,Corporate,No,Computer,42.6,142,8
402,101,East,Alice,Feb,2,218.45,Corporate,No,AirConditioner,59.6,149,14
403,101,East,Alice,Feb,2,218.45,Corporate,No,Fridge,45,90,2
404,101,East,Alice,Feb,2,218.45,Corporate,No,Television,27.25,109,13
405,102,South,Charlie,Feb,1,191.65,Residential,Yes,Computer,34.5,115,20
406,102,South,Charlie,Feb,1,191.65,Residential,Yes,AirConditioner,58.4,146,24
407,102,South,Charlie,Feb,1,191.65,Residential,Yes,Fridge,39.5,79,17
408,102,South,Charlie,Feb,1,191.65,Residential,Yes,Television,13.25,53,8
409,103,South,Charlie,Feb,2,100.5,Residential,Yes,Computer,37.8,126,8
410,103,South,Charlie,Feb,2,100.5,Residential,Yes,AirConditioner,5.2,13,0
411,103,South,Charlie,Feb,2,100.5,Residential,Yes,Fridge,15.5,31,3
412,103,South,Charlie,Feb,2,100.5,Residential,Yes,Television,25,100,6
413,104,West,Diana,Mar,4,188.75,Commercial,No,Computer,55.8,186,7
414,104,West,Diana,Mar,4,188.75,Commercial,No,AirConditioner,39.2,98,4
415,104,West,Diana,Mar,4,188.75,Commercial,No,Fridge,17,34,2
416,104,West,Diana,Mar,4,188.75,Commercial,No,Television,1.75,7,7
417,105,South,Charlie,Feb,1,202.2,Residential,Yes,Computer,10.5,35,16
418,105,South,Charlie,Feb,1,202.2,Residential,Yes,AirConditioner,57.2,143,4
419,105,South,Charlie,Feb,1,202.2,Residential,Yes,Fridge,45,90,11
420,105,South,Charlie,Feb,1,202.2,Residential,Yes,Television,27.5,110,0
421,106,South,Charlie,Jan,1,153.45,Residential,Yes,Computer,42.6,142,15
422,106,South,Charlie,Jan,1,153.45,Residential,Yes,AirConditioner,9.6,24,7
423,106,South,Charlie,Jan,1,153.45,Residential,Yes,Fridge,41,82,11
424,106,South,Charlie,Jan,1,153.45,Residential,Yes,Television,1.25,5,3
425,107,South,Alice,Jan,2,111.4,Residential,Yes,Computer,9.3,31,15
426,107,South,Alice,Jan,2,111.4,Residential,Yes,AirConditioner,15.6,39,21
427,107,South,Alice,Jan,2,111.4,Residential,Yes,Fridge,6.5,13,16
428,107,South,Alice,Jan,2,111.4,Residential,Yes,Television,6,24,9
429,108,West,Diana,Feb,4,31.4,Residential,Yes,Computer,6.6,22,26
430,108,West,Diana,Feb,4,31.4,Residential,Yes,AirConditioner,22.8,57,21
431,108,West,Diana,Feb,4,31.4,Residential,Yes,Fridge,49,98,5
432,108,West,Diana,Feb,4,31.4,Residential,Yes,Television,7,28,9
433,109,South,Eve,Jan,3,205.6,Commercial,Yes,Computer,49.5,165,27
434,109,South,Eve,Jan,3,205.6,Commercial,Yes,AirConditioner,45.6,114,21
435,109,South,Eve,Jan,3,205.6,Commercial,Yes,Fridge,4,8,14
436,109,South,Eve,Jan,3,205.6,Commercial,Yes,Television,15.5,62,14
437,110,East,Alice,Jan,4,225.25,Corporate,Yes,Computer,51,170,18
438,110,East,Alice,Jan,4,225.25,Corporate,Yes,AirConditioner,56,140,19
439,110,East,Alice,Jan,4,225.25,Corporate,Yes,Fridge,18.5,37,1
440,110,East,Alice,Jan,4,225.25,Corporate,Yes,Television,26.75,107,3
441,111,West,Alice,Mar,3,61.75,Residential,Yes,Computer,34.8,116,23
442,111,West,Alice,Mar,3,61.75,Residential,Yes,AirConditioner,3.2,8,14
443,111,West,Alice,Mar,3,61.75,Residential,Yes,Fridge,17.5,35,7
444,111,West,Alice,Mar,3,61.75,Residential,Yes,Television,4.25,17,11
445,112,East,Eve,Feb,1,107.25,Residential,Yes,Computer,9.6,32,15
446,112,East,Eve,Feb,1,107.25,Residential,Yes,AirConditioner,42.4,106,16
447,112,East,Eve,Feb,1,107.25,Residential,Yes,Fridge,10,20,13
448,112,East,Eve,Feb,1,107.25,Residential,Yes,Television,25.25,101,8
449,113,West,Charlie,Feb,2,138.7,Residential,Yes,Computer,31.8,106,24
450,113,West,Charlie,Feb,2,138.7,Residential,Yes,AirConditioner,20.4,51,18
451,113,West,Charlie,Feb,2,138.7,Residential,Yes,Fridge,19.5,39,4
452,113,West,Charlie,Feb,2,138.7,Residential,Yes,Television,5,20,2
453,114,South,Bob,Mar,1,48.55,Residential,No,Computer,8.1,27,13
454,114,South,Bob,Mar,1,48.55,Residential,No,AirConditioner,39.2,98,12
455,114,South,Bob,Mar,1,48.55,Residential,No,Fridge,7.5,15,2
456,114,South,Bob,Mar,1,48.55,Residential,No,Television,0.75,3,14
457,115,East,Diana,Jan,2,149.85,Corporate,Yes,Computer,37.8,126,19
458,115,East,Diana,Jan,2,149.85,Corporate,Yes,AirConditioner,20.8,52,21
459,115,East,Diana,Jan,2,149.85,Corporate,Yes,Fridge,38,76,9
460,115,East,Diana,Jan,2,149.85,Corporate,Yes,Television,9.25,37,11
461,116,West,Bob,Jan,3,59.2,Commercial,No,Computer,11.7,39,13
462,116,West,Bob,Jan,3,59.2,Commercial,No,AirConditioner,38,95,20
463,116,West,Bob,Jan,3,59.2,Commercial,No,Fridge,46,92,6
464,116,West,Bob,Jan,3,59.2,Commercial,No,Television,22.5,90,9
465,117,North,Eve,Feb,2,100.95,Commercial,Yes,Computer,10.5,35,13
466,117,North,Eve,Feb,2,100.95,Commercial,Yes,AirConditioner,35.2,88,9
467,117,North,Eve,Feb,2,100.95,Commercial,Yes,Fridge,41.5,83,10
468,117,North,Eve,Feb,2,100.95,Commercial,Yes,Television,3.75,15,14
469,118,South,Alice,Jan,1,48.45,Commercial,Yes,Computer,45.9,153,13
470,118,South,Alice,Jan,1,48.45,Commercial,Yes,AirConditioner,28.8,72,16
471,118,South,Alice,Jan,1,48.45,Commercial,Yes,Fridge,33,66,14
472,118,South,Alice,Jan,1,48.45,Commercial,Yes,Television,12.75,51,9
473,119,West,Alice,Mar,3,182.1,Corporate,No,Computer,14.4,48,11
474,119,West,Alice,Mar,3,182.1,Corporate,No,AirConditioner,57.2,143,4
475,119,West,Alice,Mar,3,182.1,Corporate,No,Fridge,1.5,3,1
476,119,West,Alice,Mar,3,182.1,Corporate,No,Television,12,48,0
477,120,North,Diana,Mar,1,160.1,Corporate,Yes,Computer,51,170,5
478,120,North,Diana,Mar,1,160.1,Corporate,Yes,AirConditioner,51.6,129,17
479,120,North,Diana,Mar,1,160.1,Corporate,Yes,Fridge,32.5,65,4
480,120,North,Diana,Mar,1,160.1,Corporate,Yes,Television,2,8,14
481,121,West,Alice,Feb,1,100.95,Residential,Yes,Computer,31.38,104.59,19
482,121,West,Alice,Feb,1,100.95,Residential,Yes,AirConditioner,30.4,76,16
483,121,West,Alice,Feb,1,100.95,Residential,Yes,Fridge,45.5,91,10
484,121,West,Alice,Feb,1,100.95,Residential,Yes,Television,3.25,13,10
485,122,North,Alice,Mar,4,1.7,Residential,No,Computer,55.5,185,12
486,122,North,Alice,Mar,4,1.7,Residential,No,AirConditioner,3.2,8,3
487,122,North,Alice,Mar,4,1.7,Residential,No,Fridge,18,36,7
488,122,North,Alice,Mar,4,1.7,Residential,No,Television,12,48,4
489,123,South,Diana,Mar,2,142.25,Commercial,Yes,Computer,52.5,175,15
490,123,South,Diana,Mar,2,142.25,Commercial,Yes,AirConditioner,32,80,21
491,123,South,Diana,Mar,2,142.25,Commercial,Yes,Fridge,6,12,12
492,123,South,Diana,Mar,2,142.25,Commercial,Yes,Television,0.75,3,6
493,124,East,Diana,Feb,3,215.75,Residential,No,Computer,41.7,139,8
494,124,East,Diana,Feb,3,215.75,Residential,No,AirConditioner,30.8,77,6
495,124,East,Diana,Feb,3,215.75,Residential,No,Fridge,43,86,10
496,124,East,Diana,Feb,3,215.75,Residential,No,Television,16.25,65,11
497,125,North,Eve,Mar,1,40.75,Corporate,No,Computer,36.6,122,1
498,125,North,Eve,Mar,1,40.75,Corporate,No,AirConditioner,32.4,81,24
499,125,North,Eve,Mar,1,40.75,Corporate,No,Fridge,4.5,9,16
500,125,North,Eve,Mar,1,40.75,Corporate,No,Television,18.25,73,3
501,126,West,Alice,Mar,2,56.45,Commercial,Yes,Computer,42.9,143,21
502,126,West,Alice,Mar,2,56.45,Commercial,Yes,AirConditioner,20.8,52,4
503,126,West,Alice,Mar,2,56.45,Commercial,Yes,Fridge,29,58,14
504,126,West,Alice,Mar,2,56.45,Commercial,Yes,Television,7.75,31,8
505,127,South,Alice,Mar,4,214.15,Corporate,Yes,Computer,16.5,55,26
506,127,South,Alice,Mar,4,214.15,Corporate,Yes,AirConditioner,42.4,106,7
507,127,South,Alice,Mar,4,214.15,Corporate,Yes,Fridge,41,82,0
508,127,South,Alice,Mar,4,214.15,Corporate,Yes,Television,26.25,105,5
509,128,North,Eve,Jan,3,113.7,Residential,Yes,Computer,17.7,59,28
510,128,North,Eve,Jan,3,113.7,Residential,Yes,AirConditioner,44,110,7
511,128,North,Eve,Jan,3,113.7,Residential,Yes,Fridge,19.5,39,18
512,128,North,Eve,Jan,3,113.7,Residential,Yes,Television,29.5,118,5
513,129,West,Charlie,Feb,4,44.9,Corporate,No,Computer,52.5,175,2
514,129,West,Charlie,Feb,4,44.9,Corporate,No,AirConditioner,32.4,81,10
515,129,West,Charlie,Feb,4,44.9,Corporate,No,Fridge,15.5,31,15
516,129,West,Charlie,Feb,4,44.9,Corporate,No,Television,6.5,26,2
517,130,West,Charlie,Feb,4,160.95,Residential,No,Computer,34.5,115,9
518,130,West,Charlie,Feb,4,160.95,Residential,No,AirConditioner,17.2,43,8
519,130,West,Charlie,Feb,4,160.95,Residential,No,Fridge,7,14,18
520,130,West,Charlie,Feb,4,160.95,Residential,No,Television,20.25,81,9
521,131,West,Charlie,Feb,5,89.8,Corporate,No,Computer,46.5,155,19
522,131,West,Charlie,Feb,5,89.8,Corporate,No,AirConditioner,24.8,62,18
523,131,West,Charlie,Feb,5,89.8,Corporate,No,Fridge,9.5,19,12
524,131,West,Charlie,Feb,5,89.8,Corporate,No,Television,14,56,9
525,132,North,Eve,Jan,2,26.9,Residential,Yes,Computer,49.2,164,1
526,132,North,Eve,Jan,2,26.9,Residential,Yes,AirConditioner,9.2,23,18
527,132,North,Eve,Jan,2,26.9,Residential,Yes,Fridge,25,50,3
528,132,North,Eve,Jan,2,26.9,Residential,Yes,Television,8.5,34,4
529,133,North,Alice,Jan,4,148.45,Commercial,No,Computer,53.4,178,26
530,133,North,Alice,Jan,4,148.45,Commercial,No,AirConditioner,36.8,92,8
531,133,North,Alice,Jan,4,148.45,Commercial,No,Fridge,43,86,10
532,133,North,Alice,Jan,4,148.45,Commercial,No,Television,2.25,9,9
533,134,North,Eve,Feb,2,36.6,Commercial,Yes,Computer,24.3,81,23
534,134,North,Eve,Feb,2,36.6,Commercial,Yes,AirConditioner,46.8,117,22
535,134,North,Eve,Feb,2,36.6,Commercial,Yes,Fridge,14,28,17
536,134,North,Eve,Feb,2,36.6,Commercial,Yes,Television,15.5,62,5
537,135,East,Eve,Jan,4,41.55,Residential,Yes,Computer,24.9,83,9
538,135,East,Eve,Jan,4,41.55,Residential,Yes,AirConditioner,32.4,81,19
539,135,East,Eve,Jan,4,41.55,Residential,Yes,Fridge,42.5,85,17
540,135,East,Eve,Jan,4,41.55,Residential,Yes,Television,28.75,115,13
541,136,North,Charlie,Feb,3,104.45,Residential,No,Computer,7.8,26,7
542,136,North,Charlie,Feb,3,104.45,Residential,No,AirConditioner,32.4,81,16
543,136,North,Charlie,Feb,3,104.45,Residential,No,Fridge,7,14,9
544,136,North,Charlie,Feb,3,104.45,Residential,No,Television,3.25,13,3
545,137,North,Bob,Jan,4,123.25,Corporate,Yes,Computer,59.7,199,16
546,137,North,Bob,Jan,4,123.25,Corporate,Yes,AirConditioner,12.8,32,15
547,137,North,Bob,Jan,4,123.25,Corporate,Yes,Fridge,11.5,23,16
548,137,North,Bob,Jan,4,123.25,Corporate,Yes,Television,17.25,69,12
549,138,North,Alice,Mar,4,92.05,Residential,No,Computer,49.8,166,25
550,138,North,Alice,Mar,4,92.05,Residential,No,AirConditioner,28,70,6
551,138,North,Alice,Mar,4,92.05,Residential,No,Fridge,22,44,12
552,138,North,Alice,Mar,4,92.05,Residential,No,Television,10.25,41,2
553,139,East,Charlie,Mar,4,172.85,Commercial,Yes,Computer,58.5,195,21
554,139,East,Charlie,Mar,4,172.85,Commercial,Yes,AirConditioner,5.6,14,21
555,139,East,Charlie,Mar,4,172.85,Commercial,Yes,Fridge,31.5,63,13
556,139,East,Charlie,Mar,4,172.85,Commercial,Yes,Television,19.25,77,4
557,140,North,Bob,Feb,1,77.95,Residential,No,Computer,23.7,79,0
558,140,North,Bob,Feb,1,77.95,Residential,No,AirConditioner,52,130,2
559,140,North,Bob,Feb,1,77.95,Residential,No,Fridge,30,60,6
560,140,North,Bob,Feb,1,77.95,Residential,No,Television,0.25,1,6
561,141,West,Bob,Jan,1,123.75,Corporate,Yes,Computer,47.7,159,5
562,141,West,Bob,Jan,1,123.75,Corporate,Yes,AirConditioner,24.8,62,20
563,141,West,Bob,Jan,1,123.75,Corporate,Yes,Fridge,28,56,9
564,141,West,Bob,Jan,1,123.75,Corporate,Yes,Television,22.25,89,10
565,142,North,Diana,Jan,5,72.65,Commercial,Yes,Computer,4.5,15,6
566,142,North,Diana,Jan,5,72.65,Commercial,Yes,AirConditioner,58.4,146,18
567,142,North,Diana,Jan,5,72.65,Commercial,Yes,Fridge,18,36,2
568,142,North,Diana,Jan,5,72.65,Commercial,Yes,Television,11.75,47,5
569,143,West,Alice,Mar,2,49.6,Residential,Yes,Computer,10.5,35,14
570,143,West,Alice,Mar,2,49.6,Residential,Yes,AirConditioner,51.6,129,7
571,143,West,Alice,Mar,2,49.6,Residential,Yes,Fridge,4.5,9,1
572,143,West,Alice,Mar,2,49.6,Residential,Yes,Television,1,4,1
573,144,West,Bob,Mar,4,85.7,Residential,Yes,Computer,52.8,176,17
574,144,West,Bob,Mar,4,85.7,Residential,Yes,AirConditioner,46.4,116,4
575,144,West,Bob,Mar,4,85.7,Residential,Yes,Fridge,18.5,37,18
576,144,West,Bob,Mar,4,85.7,Residential,Yes,Television,25,100,0
577,145,West,Charlie,Jan,2,71.15,Commercial,Yes,Computer,44.7,149,8
578,145,West,Charlie,Jan,2,71.15,Commercial,Yes,AirConditioner,35.2,88,5
579,145,West,Charlie,Jan,2,71.15,Commercial,Yes,Fridge,8.5,17,6
580,145,West,Charlie,Jan,2,71.15,Commercial,Yes,Television,15.75,63,4
581,146,East,Diana,Jan,3,84.7,Residential,No,Computer,32.4,108,7
582,146,East,Diana,Jan,3,84.7,Residential,No,AirConditioner,58.8,147,1
583,146,East,Diana,Jan,3,84.7,Residential,No,Fridge,33.5,67,4
584,146,East,Diana,Jan,3,84.7,Residential,No,Television,13,52,4
585,147,East,Alice,Jan,1,89.8,Residential,Yes,Computer,45.3,151,24
586,147,East,Alice,Jan,1,89.8,Residential,Yes,AirConditioner,40,100,23
587,147,East,Alice,Jan,1,89.8,Residential,Yes,Fridge,46,92,2
588,147,East,Alice,Jan,1,89.8,Residential,Yes,Television,2.5,10,11
589,148,East,Eve,Jan,1,18.6,Commercial,Yes,Computer,9.3,31,9
590,148,East,Eve,Jan,1,18.6,Commercial,Yes,AirConditioner,14.8,37,24
591,148,East,Eve,Jan,1,18.6,Commercial,Yes,Fridge,13.5,27,1
592,148,East,Eve,Jan,1,18.6,Commercial,Yes,Television,7,28,11
593,149,North,Charlie,Jan,2,30.6,Residential,Yes,Computer,18,60,28
594,149,North,Charlie,Jan,2,30.6,Residential,Yes,AirConditioner,59.6,149,18
595,149,North,Charlie,Jan,2,30.6,Residential,Yes,Fridge,30.5,61,5
596,149,North,Charlie,Jan,2,30.6,Residential,Yes,Television,1.5,6,5
597,150,West,Bob,Jan,5,184.25,Residential,Yes,Computer,48,160,3
598,150,West,Bob,Jan,5,184.25,Residential,Yes,AirConditioner,58,145,12
599,150,West,Bob,Jan,5,184.25,Residential,Yes,Fridge,40.5,81,13
600,150,West,Bob,Jan,5,184.25,Residential,Yes,Television,6.75,27,2
601,151,East,Bob,Feb,2,100.95,Commercial,No,Computer,55.5,185,19
602,151,East,Bob,Feb,2,100.95,Commercial,No,AirConditioner,30.4,76,5
603,151,East,Bob,Feb,2,100.95,Commercial,No,Fridge,44,88,6
604,151,East,Bob,Feb,2,100.95,Commercial,No,Television,3,12,0
605,152,East,Charlie,Jan,3,44.8,Residential,No,Computer,33.9,113,27
606,152,East,Charlie,Jan,3,44.8,Residential,No,AirConditioner,46.4,116,5
607,152,East,Charlie,Jan,3,44.8,Residential,No,Fridge,4,8,1
608,152,East,Charlie,Jan,3,44.8,Residential,No,Television,15.5,62,14
609,153,North,Bob,Mar,4,241.3,Residential,Yes,Computer,56.1,187,7
610,153,North,Bob,Mar,4,241.3,Residential,Yes,AirConditioner,59.2,148,1
611,153,North,Bob,Mar,4,241.3,Residential,Yes,Fridge,27,54,10
612,153,North,Bob,Mar,4,241.3,Residential,Yes,Television,13,52,3
613,154,East,Diana,Feb,4,161.7,Residential,Yes,Computer,29.4,98,0
614,154,East,Diana,Feb,4,161.7,Residential,Yes,AirConditioner,18.8,47,23
615,154,East,Diana,Feb,4,161.7,Residential,Yes,Fridge,40.5,81,2
616,154,East,Diana,Feb,4,161.7,Residential,Yes,Television,12,48,3
617,155,North,Alice,Jan,3,21.55,Commercial,No,Computer,45,150,7
618,155,North,Alice,Jan,3,21.55,Commercial,No,AirConditioner,4.8,12,4
619,155,North,Alice,Jan,3,21.55,Commercial,No,Fridge,45,90,8
620,155,North,Alice,Jan,3,21.55,Commercial,No,Television,16.75,67,9
621,156,South,Diana,Mar,1,-0.1,Commercial,Yes,Computer,44.1,147,22
622,156,South,Diana,Mar,1,-0.1,Commercial,Yes,AirConditioner,2.8,7,10
623,156,South,Diana,Mar,1,-0.1,Commercial,Yes,Fridge,11.5,23,7
624,156,South,Diana,Mar,1,-0.1,Commercial,Yes,Television,11.5,46,1
625,157,East,Bob,Feb,4,207.95,Commercial,Yes,Computer,57.6,192,11
626,157,East,Bob,Feb,4,207.95,Commercial,Yes,AirConditioner,51.6,129,10
627,157,East,Bob,Feb,4,207.95,Commercial,Yes,Fridge,36.5,73,10
628,157,East,Bob,Feb,4,207.95,Commercial,Yes,Television,24.25,97,13
629,158,South,Eve,Mar,4,96.8,Residential,Yes,Computer,5.4,18,22
630,158,South,Eve,Mar,4,96.8,Residential,Yes,AirConditioner,6.4,16,23
631,158,South,Eve,Mar,4,96.8,Residential,Yes,Fridge,47.5,95,17
632,158,South,Eve,Mar,4,96.8,Residential,Yes,Television,18.5,74,7
633,159,North,Alice,Jan,2,89.35,Residential,Yes,Computer,26.4,88,24
634,159,North,Alice,Jan,2,89.35,Residential,Yes,AirConditioner,35.2,88,13
635,159,North,Alice,Jan,2,89.35,Residential,Yes,Fridge,49,98,0
636,159,North,Alice,Jan,2,89.35,Residential,Yes,Television,23.75,95,5
637,160,West,Alice,Jan,1,-15.95,Residential,Yes,Computer,18.3,61,14
638,160,West,Alice,Jan,1,-15.95,Residential,Yes,AirConditioner,8,20,12
639,160,West,Alice,Jan,1,-15.95,Residential,Yes,Fridge,17,34,14
640,160,West,Alice,Jan,1,-15.95,Residential,Yes,Television,3.75,15,11
641,161,East,Charlie,Jan,4,100.95,Residential,Yes,Computer,31.38,104.59,12
642,161,East,Charlie,Jan,4,100.95,Residential,Yes,AirConditioner,32.8,82,7
643,161,East,Charlie,Jan,4,100.95,Residential,Yes,Fridge,27.5,55,3
644,161,East,Charlie,Jan,4,100.95,Residential,Yes,Television,17.75,71,2
645,162,North,Charlie,Jan,3,122.3,Corporate,No,Computer,48.6,162,15
646,162,North,Charlie,Jan,3,122.3,Corporate,No,AirConditioner,25.2,63,14
647,162,North,Charlie,Jan,3,122.3,Corporate,No,Fridge,30.5,61,3
648,162,North,Charlie,Jan,3,122.3,Corporate,No,Television,9,36,14
649,163,West,Eve,Feb,3,65.4,Residential,Yes,Computer,6.6,22,25
650,163,West,Eve,Feb,3,65.4,Residential,Yes,AirConditioner,26.8,67,11
651,163,West,Eve,Feb,3,65.4,Residential,Yes,Fridge,35.5,71,9
652,163,West,Eve,Feb,3,65.4,Residential,Yes,Television,3.5,14,0
653,164,West,Alice,Feb,1,136.2,Residential,Yes,Computer,18,60,22
654,164,West,Alice,Feb,1,136.2,Residential,Yes,AirConditioner,21.2,53,2
655,164,West,Alice,Feb,1,136.2,Residential,Yes,Fridge,32,64,10
656,164,West,Alice,Feb,1,136.2,Residential,Yes,Television,28,112,11
657,165,South,Eve,Mar,3,156,Residential,Yes,Computer,58.5,195,17
658,165,South,Eve,Mar,3,156,Residential,Yes,AirConditioner,22,55,20
659,165,South,Eve,Mar,3,156,Residential,Yes,Fridge,3,6,17
660,165,South,Eve,Mar,3,156,Residential,Yes,Television,19.5,78,10
661,166,North,Charlie,Jan,2,107.45,Commercial,Yes,Computer,12.9,43,0
662,166,North,Charlie,Jan,2,107.45,Commercial,Yes,AirConditioner,14.8,37,22
663,166,North,Charlie,Jan,2,107.45,Commercial,Yes,Fridge,44,88,14
664,166,North,Charlie,Jan,2,107.45,Commercial,Yes,Television,0.75,3,2
665,167,West,Charlie,Mar,2,-27.95,Commercial,Yes,Computer,13.2,44,16
666,167,West,Charlie,Mar,2,-27.95,Commercial,Yes,AirConditioner,13.6,34,4
667,167,West,Charlie,Mar,2,-27.95,Commercial,Yes,Fridge,10,20,2
668,167,West,Charlie,Mar,2,-27.95,Commercial,Yes,Television,28.25,113,7
669,168,East,Alice,Feb,4,231.75,Commercial,No,Computer,42,140,15
670,168,East,Alice,Feb,4,231.75,Commercial,No,AirConditioner,32,80,5
671,168,East,Alice,Feb,4,231.75,Commercial,No,Fridge,41.5,83,6
672,168,East,Alice,Feb,4,231.75,Commercial,No,Television,29.25,117,3
673,169,East,Diana,Jan,4,73.8,Corporate,Yes,Computer,38.7,129,22
674,169,East,Diana,Jan,4,73.8,Corporate,Yes,AirConditioner,7.6,19,1
675,169,East,Diana,Jan,4,73.8,Corporate,Yes,Fridge,29,58,6
676,169,East,Diana,Jan,4,73.8,Corporate,Yes,Television,27.5,110,2
677,170,South,Bob,Jan,3,152.7,Residential,No,Computer,58.8,196,4
678,170,South,Bob,Jan,3,152.7,Residential,No,AirConditioner,34.4,86,7
679,170,South,Bob,Jan,3,152.7,Residential,No,Fridge,13,26,16
680,170,South,Bob,Jan,3,152.7,Residential,No,Television,28.5,114,12
