ID,Index,Region,SalesRep,Month,CustomerRating,CustomerSegment,SalesTargetAchieved,Product,Sales,Profit,Discount%,Net Profit,,,,,
923,231,South,Bob,Jan,5,Residential,No,Fridge,47,23.5,6,20.68,,,,,
924,231,South,Bob,Jan,5,Residential,No,Television,27,6.75,6,5.13,,,,,
937,235,West,Alice,Jan,4,Commercial,Yes,Computer,36,10.8,17,4.68,,,,,
938,235,West,Alice,Jan,4,Commercial,Yes,AirConditioner,27,10.8,13,7.29,,,,,
939,235,West,Alice,Jan,4,Commercial,Yes,Fridge,18,9,1,8.82,,,,,
940,235,West,Alice,Jan,4,Commercial,Yes,Television,114,28.5,11,15.96,,,,,
941,236,West,Eve,Jan,3,Residential,Yes,Computer,115,34.5,11,21.85,,,,,
942,236,West,Eve,Jan,3,Residential,Yes,AirConditioner,27,10.8,20,5.4,,,,,
943,236,West,Eve,Jan,3,Residential,Yes,Fridge,21,10.5,0,10.5,,,,,
944,236,West,Eve,Jan,3,Residential,Yes,Television,13,3.25,8,2.21,,,,,
945,237,South,Alice,Jan,1,Residential,Yes,Computer,132,39.6,16,18.48,,,,,
946,237,South,Alice,Jan,1,Residential,Yes,AirConditioner,148,59.2,21,28.12,,,,,
947,237,South,Alice,Jan,1,Residential,Yes,Fridge,8,4,17,2.64,,,,,
948,237,South,Alice,Jan,1,Residential,Yes,Television,86,21.5,3,18.92,,,,,
953,239,East,Diana,Jan,4,Commercial,Yes,Computer,109,32.7,29,1.09,,,,,
954,239,East,Diana,Jan,4,Commercial,Yes,AirConditioner,17,6.8,1,6.63,,,,,
955,239,East,Diana,Jan,4,Commercial,Yes,Fridge,78,39,6,34.32,,,,,
956,239,East,Diana,Jan,4,Commercial,Yes,Television,47,11.75,14,5.17,,,,,
993,249,North,Alice,Jan,5,Commercial,Yes,Computer,167,50.1,8,36.74,,,,,
994,249,North,Alice,Jan,5,Commercial,Yes,AirConditioner,113,45.2,1,44.07,,,,,
995,249,North,Alice,Jan,5,Commercial,Yes,Fridge,94,47,5,42.3,,,,,
996,249,North,Alice,Jan,5,Commercial,Yes,Television,21,5.25,5,4.2,,,,,
1017,255,North,Eve,Jan,1,Residential,Yes,Computer,108,32.4,7,24.84,,,,,
1018,255,North,Eve,Jan,1,Residential,Yes,AirConditioner,104,41.6,21,19.76,,,,,
1019,255,North,Eve,Jan,1,Residential,Yes,Fridge,56,28,9,22.96,,,,,
1020,255,North,Eve,Jan,1,Residential,Yes,Television,23,5.75,7,4.14,,,,,
1021,256,East,Diana,Jan,4,Commercial,Yes,Computer,100,30,9,21,,,,,
1022,256,East,Diana,Jan,4,Commercial,Yes,AirConditioner,113,45.2,10,33.9,,,,,
1023,256,East,Diana,Jan,4,Commercial,Yes,Fridge,4,2,11,1.56,,,,,
1024,256,East,Diana,Jan,4,Commercial,Yes,Television,95,23.75,5,19,,,,,
1029,258,South,Bob,Jan,1,Residential,No,Computer,170,51,14,27.2,,,,,
1030,258,South,Bob,Jan,1,Residential,No,AirConditioner,144,57.6,14,37.44,,,,,
1031,258,South,Bob,Jan,1,Residential,No,Fridge,43,21.5,15,15.05,,,,,
1032,258,South,Bob,Jan,1,Residential,No,Television,29,7.25,11,4.06,,,,,
1037,260,East,Charlie,Jan,1,Residential,Yes,Computer,103,30.9,28,2.06,,,,,
1038,260,East,Charlie,Jan,1,Residential,Yes,AirConditioner,67,26.8,3,24.79,,,,,
1039,260,East,Charlie,Jan,1,Residential,Yes,Fridge,11,5.5,15,3.85,,,,,
1040,260,East,Charlie,Jan,1,Residential,Yes,Television,30,7.5,6,5.7,,,,,
1061,266,South,Bob,Jan,2,Residential,No,Computer,20,6,7,4.6,,,,,
1062,266,South,Bob,Jan,2,Residential,No,AirConditioner,68,27.2,19,14.28,,,,,
1063,266,South,Bob,Jan,2,Residential,No,Fridge,3,1.5,9,1.23,,,,,
1064,266,South,Bob,Jan,2,Residential,No,Television,27,6.75,9,4.32,,,,,
1077,270,East,Charlie,Jan,2,Residential,No,Computer,114,34.2,13,19.38,,,,,
1078,270,East,Charlie,Jan,2,Residential,No,AirConditioner,103,41.2,1,40.17,,,,,
1079,270,East,Charlie,Jan,2,Residential,No,Fridge,21,10.5,4,9.66,,,,,
1080,270,East,Charlie,Jan,2,Residential,No,Television,116,29,11,16.24,,,,,
1085,272,West,Alice,Jan,5,Residential,Yes,Computer,11,3.3,16,1.54,,,,,
1086,272,West,Alice,Jan,5,Residential,Yes,AirConditioner,100,40,21,19,,,,,
1087,272,West,Alice,Jan,5,Residential,Yes,Fridge,33,16.5,17,10.89,,,,,
1088,272,West,Alice,Jan,5,Residential,Yes,Television,93,23.25,11,13.02,,,,,
1093,274,West,Charlie,Jan,2,Residential,No,Computer,110,33,20,11,,,,,
1094,274,West,Charlie,Jan,2,Residential,No,AirConditioner,5,2,16,1.2,,,,,
1095,274,West,Charlie,Jan,2,Residential,No,Fridge,89,44.5,4,40.94,,,,,
1096,274,West,Charlie,Jan,2,Residential,No,Television,59,14.75,7,10.62,,,,,
1097,275,North,Bob,Jan,2,Residential,No,Computer,30,9,27,0.9,,,,,
1098,275,North,Bob,Jan,2,Residential,No,AirConditioner,29,11.6,11,8.41,,,,,
1099,275,North,Bob,Jan,2,Residential,No,Fridge,44,22,8,18.48,,,,,
1100,275,North,Bob,Jan,2,Residential,No,Television,3,0.75,2,0.69,,,,,
1105,277,North,Alice,Jan,1,Residential,No,Computer,142,42.6,14,22.72,,,,,
1106,277,North,Alice,Jan,1,Residential,No,AirConditioner,73,29.2,11,21.17,,,,,
1107,277,North,Alice,Jan,1,Residential,No,Fridge,28,14,19,8.68,,,,,
1108,277,North,Alice,Jan,1,Residential,No,Television,79,19.75,10,11.85,,,,,
1137,285,South,Alice,Jan,4,Residential,Yes,Computer,157,47.1,15,23.55,,,,,
1138,285,South,Alice,Jan,4,Residential,Yes,AirConditioner,37,14.8,6,12.58,,,,,
1139,285,South,Alice,Jan,4,Residential,Yes,Fridge,91,45.5,3,42.77,,,,,
1140,285,South,Alice,Jan,4,Residential,Yes,Television,64,16,8,10.88,,,,,
1141,286,East,Charlie,Jan,2,Corporate,Yes,Computer,34,10.2,8,7.48,,,,,
1142,286,East,Charlie,Jan,2,Corporate,Yes,AirConditioner,134,53.6,16,32.16,,,,,
1143,286,East,Charlie,Jan,2,Corporate,Yes,Fridge,93,46.5,4,42.78,,,,,
1144,286,East,Charlie,Jan,2,Corporate,Yes,Television,14,3.5,8,2.38,,,,,
1149,288,North,Charlie,Jan,2,Residential,Yes,Computer,130,39,4,33.8,,,,,
1150,288,North,Charlie,Jan,2,Residential,Yes,AirConditioner,5,2,16,1.2,,,,,
1151,288,North,Charlie,Jan,2,Residential,Yes,Fridge,65,32.5,15,22.75,,,,,
1152,288,North,Charlie,Jan,2,Residential,Yes,Television,26,6.5,10,3.9,,,,,
1153,289,North,Bob,Jan,2,Residential,Yes,Computer,169,50.7,10,33.8,,,,,
1154,289,North,Bob,Jan,2,Residential,Yes,AirConditioner,94,37.6,17,21.62,,,,,
1155,289,North,Bob,Jan,2,Residential,Yes,Fridge,93,46.5,2,44.64,,,,,
1156,289,North,Bob,Jan,2,Residential,Yes,Television,72,18,12,9.36,,,,,
1173,294,South,Alice,Jan,2,Residential,No,Computer,60,18,4,15.6,,,,,
1174,294,South,Alice,Jan,2,Residential,No,AirConditioner,115,46,0,46,,,,,
1175,294,South,Alice,Jan,2,Residential,No,Fridge,11,5.5,15,3.85,,,,,
1176,294,South,Alice,Jan,2,Residential,No,Television,78,19.5,6,14.82,,,,,
1181,296,West,Alice,Jan,5,Residential,Yes,Computer,22,6.6,5,5.5,,,,,
1182,296,West,Alice,Jan,5,Residential,Yes,AirConditioner,87,34.8,1,33.93,,,,,
1183,296,West,Alice,Jan,5,Residential,Yes,Fridge,96,48,16,32.64,,,,,
1184,296,West,Alice,Jan,5,Residential,Yes,Television,56,14,8,9.52,,,,,
1185,297,South,Alice,Jan,4,Commercial,Yes,Computer,156,46.8,23,10.92,,,,,
1186,297,South,Alice,Jan,4,Commercial,Yes,AirConditioner,76,30.4,15,19,,,,,
1187,297,South,Alice,Jan,4,Commercial,Yes,Fridge,85,42.5,4,39.1,,,,,
1188,297,South,Alice,Jan,4,Commercial,Yes,Television,105,26.25,5,21,,,,,
1189,298,East,Alice,Jan,2,Commercial,Yes,Computer,149,44.7,21,13.41,,,,,
1190,298,East,Alice,Jan,2,Commercial,Yes,AirConditioner,134,53.6,21,25.46,,,,,
1191,298,East,Alice,Jan,2,Commercial,Yes,Fridge,55,27.5,5,24.75,,,,,
1192,298,East,Alice,Jan,2,Commercial,Yes,Television,4,1,10,0.6,,,,,
1209,303,East,Charlie,Jan,1,Residential,Yes,Computer,44,13.2,13,7.48,,,,,
1210,303,East,Charlie,Jan,1,Residential,Yes,AirConditioner,27,10.8,19,5.67,,,,,
1211,303,East,Charlie,Jan,1,Residential,Yes,Fridge,64,32,2,30.72,,,,,
1212,303,East,Charlie,Jan,1,Residential,Yes,Television,36,9,3,7.92,,,,,
1225,307,West,Diana,Jan,5,Residential,No,Computer,31,9.3,22,2.48,,,,,
1226,307,West,Diana,Jan,5,Residential,No,AirConditioner,110,44,4,39.6,,,,,
1227,307,West,Diana,Jan,5,Residential,No,Fridge,44,22,1,21.56,,,,,
1228,307,West,Diana,Jan,5,Residential,No,Television,100,25,12,13,,,,,
1229,308,South,Diana,Jan,1,Commercial,Yes,Computer,112,33.6,2,31.36,,,,,
1230,308,South,Diana,Jan,1,Commercial,Yes,AirConditioner,97,38.8,0,38.8,,,,,
1231,308,South,Diana,Jan,1,Commercial,Yes,Fridge,52,26,4,23.92,,,,,
1232,308,South,Diana,Jan,1,Commercial,Yes,Television,38,9.5,10,5.7,,,,,
1253,314,East,Diana,Jan,4,Commercial,Yes,Computer,62,18.6,1,17.98,,,,,
1254,314,East,Diana,Jan,4,Commercial,Yes,AirConditioner,94,37.6,12,26.32,,,,,
1255,314,East,Diana,Jan,4,Commercial,Yes,Fridge,19,9.5,13,7.03,,,,,
1256,314,East,Diana,Jan,4,Commercial,Yes,Television,105,26.25,1,25.2,,,,,
1265,317,East,Alice,Jan,1,Corporate,No,Computer,113,33.9,25,5.65,,,,,
1266,317,East,Alice,Jan,1,Corporate,No,AirConditioner,120,48,11,34.8,,,,,
1267,317,East,Alice,Jan,1,Corporate,No,Fridge,92,46,1,45.08,,,,,
1268,317,East,Alice,Jan,1,Corporate,No,Television,78,19.5,4,16.38,,,,,
1269,318,North,Eve,Jan,5,Corporate,No,Computer,170,51,5,42.5,,,,,
1270,318,North,Eve,Jan,5,Corporate,No,AirConditioner,17,6.8,13,4.59,,,,,
1271,318,North,Eve,Jan,5,Corporate,No,Fridge,50,25,0,25,,,,,
1272,318,North,Eve,Jan,5,Corporate,No,Television,4,1,12,0.52,,,,,
1281,321,West,Alice,Jan,4,Residential,No,Computer,104.59,31.38,0,31.38,,,,,
1282,321,West,Alice,Jan,4,Residential,No,AirConditioner,15,6,9,4.65,,,,,
1283,321,West,Alice,Jan,4,Residential,No,Fridge,93,46.5,15,32.55,,,,,
1284,321,West,Alice,Jan,4,Residential,No,Television,42,10.5,7,7.56,,,,,
1305,327,East,Eve,Jan,1,Commercial,No,Computer,121,36.3,27,3.63,,,,,
1306,327,East,Eve,Jan,1,Commercial,No,AirConditioner,132,52.8,3,48.84,,,,,
1307,327,East,Eve,Jan,1,Commercial,No,Fridge,8,4,2,3.84,,,,,
1308,327,East,Eve,Jan,1,Commercial,No,Television,82,20.5,12,10.66,,,,,
1317,330,West,Alice,Jan,4,Residential,Yes,Computer,146,43.8,28,2.92,,,,,
1318,330,West,Alice,Jan,4,Residential,Yes,AirConditioner,21,8.4,9,6.51,,,,,
1319,330,West,Alice,Jan,4,Residential,Yes,Fridge,36,18,1,17.64,,,,,
1320,330,West,Alice,Jan,4,Residential,Yes,Television,80,20,13,9.6,,,,,
1321,331,North,Diana,Jan,2,Residential,No,Computer,137,41.1,16,19.18,,,,,
1322,331,North,Diana,Jan,2,Residential,No,AirConditioner,76,30.4,5,26.6,,,,,
1323,331,North,Diana,Jan,2,Residential,No,Fridge,55,27.5,6,24.2,,,,,
1324,331,North,Diana,Jan,2,Residential,No,Television,79,19.75,5,15.8,,,,,
1345,337,North,Bob,Jan,2,Commercial,Yes,Computer,72,21.6,12,12.96,,,,,
1346,337,North,Bob,Jan,2,Commercial,Yes,AirConditioner,57,22.8,0,22.8,,,,,
1347,337,North,Bob,Jan,2,Commercial,Yes,Fridge,83,41.5,1,40.67,,,,,
1348,337,North,Bob,Jan,2,Commercial,Yes,Television,67,16.75,13,8.04,,,,,
1349,338,East,Alice,Jan,3,Commercial,Yes,Computer,78,23.4,4,20.28,,,,,
1350,338,East,Alice,Jan,3,Commercial,Yes,AirConditioner,123,49.2,20,24.6,,,,,
1351,338,East,Alice,Jan,3,Commercial,Yes,Fridge,14,7,3,6.58,,,,,
1352,338,East,Alice,Jan,3,Commercial,Yes,Television,48,12,11,6.72,,,,,
1377,345,East,Bob,Jan,2,Corporate,Yes,Computer,13,3.9,24,0.78,,,,,
1378,345,East,Bob,Jan,2,Corporate,Yes,AirConditioner,62,24.8,21,11.78,,,,,
1379,345,East,Bob,Jan,2,Corporate,Yes,Fridge,61,30.5,7,26.23,,,,,
1380,345,East,Bob,Jan,2,Corporate,Yes,Television,21,5.25,12,2.73,,,,,
1381,346,East,Charlie,Jan,2,Corporate,Yes,Computer,99,29.7,21,8.91,,,,,
1382,346,East,Charlie,Jan,2,Corporate,Yes,AirConditioner,109,43.6,13,29.43,,,,,
1383,346,East,Charlie,Jan,2,Corporate,Yes,Fridge,91,45.5,19,28.21,,,,,
1384,346,East,Charlie,Jan,2,Corporate,Yes,Television,27,6.75,3,5.94,,,,,
1405,352,North,Charlie,Jan,3,Commercial,Yes,Computer,23,6.9,24,1.38,,,,,
1406,352,North,Charlie,Jan,3,Commercial,Yes,AirConditioner,71,28.4,14,18.46,,,,,
1407,352,North,Charlie,Jan,3,Commercial,Yes,Fridge,82,41,9,33.62,,,,,
1408,352,North,Charlie,Jan,3,Commercial,Yes,Television,26,6.5,0,6.5,,,,,
1425,357,South,Diana,Jan,2,Commercial,Yes,Computer,30,9,5,7.5,,,,,
1426,357,South,Diana,Jan,2,Commercial,Yes,AirConditioner,80,32,21,15.2,,,,,
1427,357,South,Diana,Jan,2,Commercial,Yes,Fridge,94,47,7,40.42,,,,,
1428,357,South,Diana,Jan,2,Commercial,Yes,Television,7,1.75,13,0.84,,,,,
1433,359,North,Bob,Jan,2,Commercial,Yes,Computer,32,9.6,14,5.12,,,,,
1434,359,North,Bob,Jan,2,Commercial,Yes,AirConditioner,141,56.4,16,33.84,,,,,
1435,359,North,Bob,Jan,2,Commercial,Yes,Fridge,43,21.5,10,17.2,,,,,
1436,359,North,Bob,Jan,2,Commercial,Yes,Television,68,17,8,11.56,,,,,
1437,360,East,Charlie,Jan,3,Commercial,No,Computer,66,19.8,7,15.18,,,,,
1438,360,East,Charlie,Jan,3,Commercial,No,AirConditioner,110,44,5,38.5,,,,,
1439,360,East,Charlie,Jan,3,Commercial,No,Fridge,94,47,9,38.54,,,,,
1440,360,East,Charlie,Jan,3,Commercial,No,Television,37,9.25,12,4.81,,,,,
1441,361,West,Eve,Jan,3,Commercial,No,Computer,104.59,31.38,4,27.2,,,,,
1442,361,West,Eve,Jan,3,Commercial,No,AirConditioner,76,30.4,24,12.16,,,,,
1443,361,West,Eve,Jan,3,Commercial,No,Fridge,83,41.5,2,39.84,,,,,
1444,361,West,Eve,Jan,3,Commercial,No,Television,38,9.5,3,8.36,,,,,
1453,364,South,Diana,Jan,1,Corporate,No,Computer,29,8.7,12,5.22,,,,,
1454,364,South,Diana,Jan,1,Corporate,No,AirConditioner,113,45.2,17,25.99,,,,,
1455,364,South,Diana,Jan,1,Corporate,No,Fridge,88,44,5,39.6,,,,,
1456,364,South,Diana,Jan,1,Corporate,No,Television,1,0.25,0,0.25,,,,,
1461,366,East,Diana,Jan,1,Residential,Yes,Computer,28,8.4,23,1.96,,,,,
1462,366,East,Diana,Jan,1,Residential,Yes,AirConditioner,48,19.2,12,13.44,,,,,
1463,366,East,Diana,Jan,1,Residential,Yes,Fridge,67,33.5,15,23.45,,,,,
1464,366,East,Diana,Jan,1,Residential,Yes,Television,42,10.5,13,5.04,,,,,
1469,368,South,Alice,Jan,2,Residential,Yes,Computer,112,33.6,11,21.28,,,,,
1470,368,South,Alice,Jan,2,Residential,Yes,AirConditioner,26,10.4,17,5.98,,,,,
1471,368,South,Alice,Jan,2,Residential,Yes,Fridge,54,27,3,25.38,,,,,
1472,368,South,Alice,Jan,2,Residential,Yes,Television,24,6,10,3.6,,,,,
1485,372,West,Eve,Jan,5,Residential,Yes,Computer,199,59.7,27,5.97,,,,,
1486,372,West,Eve,Jan,5,Residential,Yes,AirConditioner,75,30,6,25.5,,,,,
1487,372,West,Eve,Jan,5,Residential,Yes,Fridge,81,40.5,11,31.59,,,,,
1488,372,West,Eve,Jan,5,Residential,Yes,Television,63,15.75,10,9.45,,,,,
1529,383,West,Charlie,Jan,1,Commercial,No,Computer,129,38.7,24,7.74,,,,,
1530,383,West,Charlie,Jan,1,Commercial,No,AirConditioner,35,14,8,11.2,,,,,
1531,383,West,Charlie,Jan,1,Commercial,No,Fridge,47,23.5,1,23.03,,,,,
1532,383,West,Charlie,Jan,1,Commercial,No,Television,66,16.5,0,16.5,,,,,
1561,391,East,Alice,Jan,3,Commercial,Yes,Computer,20,6,23,1.4,,,,,
1562,391,East,Alice,Jan,3,Commercial,Yes,AirConditioner,76,30.4,8,24.32,,,,,
1563,391,East,Alice,Jan,3,Commercial,Yes,Fridge,24,12,19,7.44,,,,,
1564,391,East,Alice,Jan,3,Commercial,Yes,Television,70,17.5,11,9.8,,,,,
1565,392,East,Diana,Jan,1,Residential,Yes,Computer,100,30,3,27,,,,,
1566,392,East,Diana,Jan,1,Residential,Yes,AirConditioner,38,15.2,4,13.68,,,,,
1567,392,East,Diana,Jan,1,Residential,Yes,Fridge,46,23,5,20.7,,,,,
1568,392,East,Diana,Jan,1,Residential,Yes,Television,115,28.75,10,17.25,,,,,
1589,398,South,Alice,Jan,3,Commercial,No,Computer,16,4.8,1,4.64,,,,,
1590,398,South,Alice,Jan,3,Commercial,No,AirConditioner,113,45.2,23,19.21,,,,,
1591,398,South,Alice,Jan,3,Commercial,No,Fridge,9,4.5,11,3.51,,,,,
1592,398,South,Alice,Jan,3,Commercial,No,Television,79,19.75,7,14.22,,,,,
1617,405,West,Eve,Jan,2,Commercial,No,Computer,187,56.1,1,54.23,,,,,
1618,405,West,Eve,Jan,2,Commercial,No,AirConditioner,111,44.4,4,39.96,,,,,
1619,405,West,Eve,Jan,2,Commercial,No,Fridge,42,21,6,18.48,,,,,
1620,405,West,Eve,Jan,2,Commercial,No,Television,29,7.25,0,7.25,,,,,
1621,406,West,Alice,Jan,1,Residential,Yes,Computer,180,54,18,21.6,,,,,
1622,406,West,Alice,Jan,1,Residential,Yes,AirConditioner,130,52,19,27.3,,,,,
1623,406,West,Alice,Jan,1,Residential,Yes,Fridge,95,47.5,0,47.5,,,,,
1624,406,West,Alice,Jan,1,Residential,Yes,Television,57,14.25,14,6.27,,,,,
1637,410,South,Alice,Jan,2,Residential,No,Computer,143,42.9,24,8.58,,,,,
1638,410,South,Alice,Jan,2,Residential,No,AirConditioner,105,42,9,32.55,,,,,
1639,410,South,Alice,Jan,2,Residential,No,Fridge,71,35.5,7,30.53,,,,,
1640,410,South,Alice,Jan,2,Residential,No,Television,96,24,3,21.12,,,,,
1649,413,South,Diana,Jan,1,Corporate,Yes,Computer,162,48.6,15,24.3,,,,,
1650,413,South,Diana,Jan,1,Corporate,Yes,AirConditioner,96,38.4,23,16.32,,,,,
1651,413,South,Diana,Jan,1,Corporate,Yes,Fridge,44,22,13,16.28,,,,,
1652,413,South,Diana,Jan,1,Corporate,Yes,Television,70,17.5,11,9.8,,,,,
1669,418,South,Eve,Jan,1,Commercial,Yes,Computer,70,21,18,8.4,,,,,
1670,418,South,Eve,Jan,1,Commercial,Yes,AirConditioner,82,32.8,11,23.78,,,,,
1671,418,South,Eve,Jan,1,Commercial,Yes,Fridge,8,4,8,3.36,,,,,
1672,418,South,Eve,Jan,1,Commercial,Yes,Television,4,1,13,0.48,,,,,
1673,419,West,Charlie,Jan,3,Residential,No,Computer,175,52.5,9,36.75,,,,,
1674,419,West,Charlie,Jan,3,Residential,No,AirConditioner,96,38.4,18,21.12,,,,,
1675,419,West,Charlie,Jan,3,Residential,No,Fridge,9,4.5,19,2.79,,,,,
1676,419,West,Charlie,Jan,3,Residential,No,Television,56,14,1,13.44,,,,,
1677,420,South,Diana,Jan,3,Commercial,Yes,Computer,12,3.6,18,1.44,,,,,
1678,420,South,Diana,Jan,3,Commercial,Yes,AirConditioner,92,36.8,10,27.6,,,,,
1679,420,South,Diana,Jan,3,Commercial,Yes,Fridge,39,19.5,15,13.65,,,,,
1680,420,South,Diana,Jan,3,Commercial,Yes,Television,93,23.25,6,17.67,,,,,
1685,422,South,Eve,Jan,5,Commercial,Yes,Computer,64,19.2,15,9.6,,,,,
1686,422,South,Eve,Jan,5,Commercial,Yes,AirConditioner,47,18.8,0,18.8,,,,,
1687,422,South,Eve,Jan,5,Commercial,Yes,Fridge,20,10,7,8.6,,,,,
1688,422,South,Eve,Jan,5,Commercial,Yes,Television,89,22.25,0,22.25,,,,,
1689,423,South,Bob,Jan,4,Residential,Yes,Computer,10,3,12,1.8,,,,,
1690,423,South,Bob,Jan,4,Residential,Yes,AirConditioner,80,32,1,31.2,,,,,
1691,423,South,Bob,Jan,4,Residential,Yes,Fridge,89,44.5,6,39.16,,,,,
1692,423,South,Bob,Jan,4,Residential,Yes,Television,9,2.25,1,2.16,,,,,
1693,424,East,Alice,Jan,4,Corporate,Yes,Computer,110,33,15,16.5,,,,,
1694,424,East,Alice,Jan,4,Corporate,Yes,AirConditioner,55,22,22,9.9,,,,,
1695,424,East,Alice,Jan,4,Corporate,Yes,Fridge,40,20,10,16,,,,,
1696,424,East,Alice,Jan,4,Corporate,Yes,Television,3,0.75,7,0.54,,,,,
1705,427,North,Charlie,Jan,2,Residential,Yes,Computer,35,10.5,7,8.05,,,,,
1706,427,North,Charlie,Jan,2,Residential,Yes,AirConditioner,28,11.2,4,10.08,,,,,
1707,427,North,Charlie,Jan,2,Residential,Yes,Fridge,70,35,18,22.4,,,,,
1708,427,North,Charlie,Jan,2,Residential,Yes,Television,43,10.75,1,10.32,,,,,
1713,429,North,Eve,Jan,2,Commercial,Yes,Computer,151,45.3,17,19.63,,,,,
1714,429,North,Eve,Jan,2,Commercial,Yes,AirConditioner,124,49.6,10,37.2,,,,,
1715,429,North,Eve,Jan,2,Commercial,Yes,Fridge,49,24.5,14,17.64,,,,,
1716,429,North,Eve,Jan,2,Commercial,Yes,Television,100,25,0,25,,,,,
1729,433,North,Bob,Jan,4,Residential,Yes,Computer,40,12,6,9.6,,,,,
1730,433,North,Bob,Jan,4,Residential,Yes,AirConditioner,72,28.8,19,15.12,,,,,
1731,433,North,Bob,Jan,4,Residential,Yes,Fridge,62,31,15,21.7,,,,,
1732,433,North,Bob,Jan,4,Residential,Yes,Television,53,13.25,5,10.6,,,,,
1741,436,West,Alice,Jan,2,Commercial,Yes,Computer,115,34.5,22,9.2,,,,,
1742,436,West,Alice,Jan,2,Commercial,Yes,AirConditioner,127,50.8,19,26.67,,,,,
1743,436,West,Alice,Jan,2,Commercial,Yes,Fridge,10,5,2,4.8,,,,,
1744,436,West,Alice,Jan,2,Commercial,Yes,Television,51,12.75,4,10.71,,,,,
1745,437,West,Bob,Jan,1,Corporate,Yes,Computer,26,7.8,23,1.82,,,,,
1746,437,West,Bob,Jan,1,Corporate,Yes,AirConditioner,97,38.8,2,36.86,,,,,
1747,437,West,Bob,Jan,1,Corporate,Yes,Fridge,82,41,7,35.26,,,,,
1748,437,West,Bob,Jan,1,Corporate,Yes,Television,112,28,14,12.32,,,,,
1757,440,East,Bob,Jan,2,Residential,Yes,Computer,195,58.5,5,48.75,,,,,
1758,440,East,Bob,Jan,2,Residential,Yes,AirConditioner,115,46,2,43.7,,,,,
1759,440,East,Bob,Jan,2,Residential,Yes,Fridge,98,49,13,36.26,,,,,
1760,440,East,Bob,Jan,2,Residential,Yes,Television,104,26,2,23.92,,,,,
1773,444,West,Alice,Jan,4,Corporate,No,Computer,34,10.2,17,4.42,,,,,
1774,444,West,Alice,Jan,4,Corporate,No,AirConditioner,103,41.2,13,27.81,,,,,
1775,444,West,Alice,Jan,4,Corporate,No,Fridge,98,49,0,49,,,,,
1776,444,West,Alice,Jan,4,Corporate,No,Television,28,7,13,3.36,,,,,
1781,446,East,Charlie,Jan,5,Commercial,Yes,Computer,41,12.3,11,7.79,,,,,
1782,446,East,Charlie,Jan,5,Commercial,Yes,AirConditioner,93,37.2,10,27.9,,,,,
1783,446,East,Charlie,Jan,5,Commercial,Yes,Fridge,72,36,19,22.32,,,,,
1784,446,East,Charlie,Jan,5,Commercial,Yes,Television,58,14.5,5,11.6,,,,,
1805,452,South,Bob,Jan,1,Residential,Yes,Computer,35,10.5,9,7.35,,,,,
1806,452,South,Bob,Jan,1,Residential,Yes,AirConditioner,19,7.6,18,4.18,,,,,
1807,452,South,Bob,Jan,1,Residential,Yes,Fridge,34,17,1,16.66,,,,,
1808,452,South,Bob,Jan,1,Residential,Yes,Television,8,2,13,0.96,,,,,
1813,454,South,Bob,Jan,2,Residential,Yes,Computer,73,21.9,24,4.38,,,,,
1814,454,South,Bob,Jan,2,Residential,Yes,AirConditioner,42,16.8,13,11.34,,,,,
1815,454,South,Bob,Jan,2,Residential,Yes,Fridge,3,1.5,15,1.05,,,,,
1816,454,South,Bob,Jan,2,Residential,Yes,Television,42,10.5,8,7.14,,,,,
1817,455,North,Bob,Jan,3,Commercial,No,Computer,81,24.3,25,4.05,,,,,
1818,455,North,Bob,Jan,3,Commercial,No,AirConditioner,118,47.2,6,40.12,,,,,
1819,455,North,Bob,Jan,3,Commercial,No,Fridge,79,39.5,0,39.5,,,,,
1820,455,North,Bob,Jan,3,Commercial,No,Television,27,6.75,14,2.97,,,,,
1821,456,East,Alice,Jan,2,Corporate,Yes,Computer,157,47.1,27,4.71,,,,,
1822,456,East,Alice,Jan,2,Corporate,Yes,AirConditioner,87,34.8,7,28.71,,,,,
1823,456,East,Alice,Jan,2,Corporate,Yes,Fridge,56,28,8,23.52,,,,,
1824,456,East,Alice,Jan,2,Corporate,Yes,Television,39,9.75,10,5.85,,,,,
1829,458,West,Charlie,Jan,5,Residential,Yes,Computer,115,34.5,9,24.15,,,,,
1830,458,West,Charlie,Jan,5,Residential,Yes,AirConditioner,107,42.8,17,24.61,,,,,
1831,458,West,Charlie,Jan,5,Residential,Yes,Fridge,55,27.5,5,24.75,,,,,
1832,458,West,Charlie,Jan,5,Residential,Yes,Television,25,6.25,11,3.5,,,,,
1833,459,East,Eve,Jan,2,Residential,Yes,Computer,95,28.5,17,12.35,,,,,
1834,459,East,Eve,Jan,2,Residential,Yes,AirConditioner,142,56.8,23,24.14,,,,,
1835,459,East,Eve,Jan,2,Residential,Yes,Fridge,10,5,19,3.1,,,,,
1836,459,East,Eve,Jan,2,Residential,Yes,Television,38,9.5,12,4.94,,,,,
1837,460,East,Eve,Jan,5,Corporate,Yes,Computer,167,50.1,2,46.76,,,,,
1838,460,East,Eve,Jan,5,Corporate,Yes,AirConditioner,106,42.4,5,37.1,,,,,
1839,460,East,Eve,Jan,5,Corporate,Yes,Fridge,27,13.5,17,8.91,,,,,
1840,460,East,Eve,Jan,5,Corporate,Yes,Television,85,21.25,2,19.55,,,,,
